,Unnamed: 0,audio_file,cf_detection_number,detection_start,detection_stop,duration,num_bats
231,2,matching_annotaudio_Aditya_2018-08-17_23_196_hp,2.0,0.20856,0.227812,0.01925199999999999,1
232,3,matching_annotaudio_Aditya_2018-08-17_23_196_hp,3.0,0.232712,0.252664,0.019951999999999998,1
233,4,matching_annotaudio_Aditya_2018-08-17_23_196_hp,4.0,0.2844,0.300564,0.01616400000000001,1
234,5,matching_annotaudio_Aditya_2018-08-17_23_196_hp,5.0,0.305748,0.328988,0.023239999999999983,1
235,6,matching_annotaudio_Aditya_2018-08-17_23_196_hp,6.0,0.364316,0.382052,0.01773600000000003,1
236,0,matching_annotaudio_Aditya_2018-08-17_23_26_hp,0.0,0.11276800000000001,0.134428,0.021659999999999985,1
237,2,matching_annotaudio_Aditya_2018-08-17_23_26_hp,2.0,0.203104,0.21986,0.016755999999999993,1
238,1,matching_annotaudio_Aditya_2018-08-17_23_28_hp,1.0,0.232248,0.24894000000000002,0.016692000000000012,1
239,3,matching_annotaudio_Aditya_2018-08-17_23_28_hp,3.0,0.31553200000000003,0.33417600000000003,0.018643999999999994,1
240,5,matching_annotaudio_Aditya_2018-08-17_23_28_hp,5.0,0.39763200000000004,0.411736,0.01410399999999995,1
241,1,matching_annotaudio_Aditya_2018-08-17_23_75_hp,1.0,0.098504,0.11815999999999999,0.019655999999999993,1
242,2,matching_annotaudio_Aditya_2018-08-17_23_75_hp,2.0,0.12478399999999999,0.14018,0.015396000000000007,1
243,3,matching_annotaudio_Aditya_2018-08-17_23_75_hp,3.0,0.149336,0.16650399999999999,0.01716799999999999,1
244,4,matching_annotaudio_Aditya_2018-08-17_23_75_hp,4.0,0.23026,0.24695999999999999,0.016699999999999993,1
245,0,matching_annotaudio_Aditya_2018-08-17_23_82_hp,0.0,0.082716,0.10438399999999999,0.021667999999999993,1
246,1,matching_annotaudio_Aditya_2018-08-17_23_82_hp,1.0,0.259184,0.275992,0.01680799999999999,1
247,1,matching_annotaudio_Aditya_2018-08-17_23_92_hp,1.0,0.21287199999999998,0.22885999999999998,0.015988000000000002,1
248,2,matching_annotaudio_Aditya_2018-08-17_23_92_hp,2.0,0.235012,0.252232,0.017220000000000013,1
249,3,matching_annotaudio_Aditya_2018-08-17_23_92_hp,3.0,0.278764,0.29488000000000003,0.01611600000000002,1
250,4,matching_annotaudio_Aditya_2018-08-17_23_92_hp,4.0,0.34198,0.360852,0.018872,1
251,1,matching_annotaudio_Aditya_2018-08-17_34_147_hp,1.0,0.234444,0.249748,0.015303999999999984,1
252,3,matching_annotaudio_Aditya_2018-08-17_34_147_hp,3.0,0.311,0.324628,0.013628000000000029,1
253,0,matching_annotaudio_Aditya_2018-08-17_34_151_hp,0.0,0.010796,0.026592,0.015796,1
254,1,matching_annotaudio_Aditya_2018-08-17_34_151_hp,1.0,0.076012,0.094856,0.018844,1
255,0,matching_annotaudio_Aditya_2018-08-17_34_2_hp,0.0,0.213036,0.228848,0.015811999999999993,1
256,1,matching_annotaudio_Aditya_2018-08-17_34_2_hp,1.0,0.23396399999999998,0.24932800000000002,0.015364000000000044,1
257,0,matching_annotaudio_Aditya_2018-08-17_34_201_hp,0.0,0.152508,0.169388,0.016880000000000006,1
258,1,matching_annotaudio_Aditya_2018-08-17_34_201_hp,1.0,0.232852,0.251616,0.018764000000000003,1
259,1,matching_annotaudio_Aditya_2018-08-17_34_40_hp,1.0,0.070216,0.083564,0.013347999999999999,3
260,2,matching_annotaudio_Aditya_2018-08-17_34_40_hp,2.0,0.155504,0.171096,0.015591999999999995,3
261,3,matching_annotaudio_Aditya_2018-08-17_34_40_hp,3.0,0.23346399999999998,0.2498,0.016336000000000017,3
262,1,matching_annotaudio_Aditya_2018-08-17_34_41_hp,1.0,0.054408000000000005,0.10323199999999999,0.048823999999999985,1
263,5,matching_annotaudio_Aditya_2018-08-17_34_41_hp,5.0,0.303652,0.34888800000000003,0.045236000000000054,1
264,1,matching_annotaudio_Aditya_2018-08-17_34_49_hp,1.0,0.070592,0.095432,0.02484,1
265,2,matching_annotaudio_Aditya_2018-08-17_34_49_hp,2.0,0.13348,0.17641600000000002,0.04293600000000003,1
266,3,matching_annotaudio_Aditya_2018-08-17_34_49_hp,3.0,0.222068,0.260536,0.038468,1
267,4,matching_annotaudio_Aditya_2018-08-17_34_49_hp,4.0,0.2687,0.28371199999999996,0.01501199999999997,1
268,0,matching_annotaudio_Aditya_2018-08-17_34_54_hp,0.0,0.01722,0.052996,0.035776,1
269,1,matching_annotaudio_Aditya_2018-08-17_34_54_hp,1.0,0.1125,0.126244,0.013743999999999992,1
270,2,matching_annotaudio_Aditya_2018-08-17_34_54_hp,2.0,0.15290399999999998,0.178796,0.025892000000000026,1
271,3,matching_annotaudio_Aditya_2018-08-17_34_54_hp,3.0,0.211804,0.230316,0.018512,1
272,4,matching_annotaudio_Aditya_2018-08-17_34_54_hp,4.0,0.236544,0.25911999999999996,0.022575999999999957,1
273,0,matching_annotaudio_Aditya_2018-08-17_34_69_hp,0.0,0.21236799999999997,0.23303600000000002,0.020668000000000047,1
274,2,matching_annotaudio_Aditya_2018-08-17_34_69_hp,2.0,0.29677600000000004,0.30908,0.012303999999999982,1
275,3,matching_annotaudio_Aditya_2018-08-17_34_69_hp,3.0,0.337652,0.34933600000000004,0.011684000000000028,1
276,4,matching_annotaudio_Aditya_2018-08-17_34_69_hp,4.0,0.355736,0.368804,0.013068000000000024,1
277,0,matching_annotaudio_Aditya_2018-08-17_34_77_hp,0.0,0.06100800000000001,0.078456,0.01744799999999999,1
278,2,matching_annotaudio_Aditya_2018-08-17_34_77_hp,2.0,0.155972,0.173228,0.017255999999999994,1
279,4,matching_annotaudio_Aditya_2018-08-17_34_77_hp,4.0,0.2278,0.249896,0.022096000000000005,1
280,5,matching_annotaudio_Aditya_2018-08-17_34_77_hp,5.0,0.25608400000000003,0.27916799999999997,0.023083999999999938,1
281,6,matching_annotaudio_Aditya_2018-08-17_34_77_hp,6.0,0.308672,0.329252,0.020579999999999987,1
282,7,matching_annotaudio_Aditya_2018-08-17_34_77_hp,7.0,0.33538,0.36138000000000003,0.026000000000000023,1
283,8,matching_annotaudio_Aditya_2018-08-17_34_77_hp,8.0,0.392488,0.41788400000000003,0.02539600000000003,1
284,0,matching_annotaudio_Aditya_2018-08-17_34_78_hp,0.0,0.141544,0.16958,0.028036000000000005,1
285,1,matching_annotaudio_Aditya_2018-08-17_34_78_hp,1.0,0.176876,0.19554000000000002,0.018664000000000014,1
286,2,matching_annotaudio_Aditya_2018-08-17_34_78_hp,2.0,0.225056,0.254548,0.02949199999999999,1
287,3,matching_annotaudio_Aditya_2018-08-17_34_78_hp,3.0,0.261896,0.280976,0.019079999999999986,1
288,4,matching_annotaudio_Aditya_2018-08-17_34_78_hp,4.0,0.311836,0.35731999999999997,0.04548399999999997,1
289,0,matching_annotaudio_Aditya_2018-08-17_45_162_hp,0.0,0.228292,0.250988,0.022695999999999994,2
290,2,matching_annotaudio_Aditya_2018-08-17_45_162_hp,2.0,0.399584,0.41603199999999996,0.016447999999999963,2
291,0,matching_annotaudio_Aditya_2018-08-17_45_342_hp,0.0,0.140268,0.15654400000000002,0.016276000000000013,1
292,1,matching_annotaudio_Aditya_2018-08-17_45_342_hp,1.0,0.161948,0.179548,0.017600000000000005,1
293,2,matching_annotaudio_Aditya_2018-08-17_45_342_hp,2.0,0.18488,0.199492,0.014612000000000014,1
294,3,matching_annotaudio_Aditya_2018-08-17_45_342_hp,3.0,0.230504,0.24927600000000003,0.01877200000000004,1
295,0,matching_annotaudio_Aditya_2018-08-17_56_78_hp,0.0,0.076068,0.094248,0.01818,1
296,2,matching_annotaudio_Aditya_2018-08-17_56_78_hp,2.0,0.183516,0.1999,0.016383999999999982,1
297,3,matching_annotaudio_Aditya_2018-08-17_56_78_hp,3.0,0.20685599999999998,0.22596,0.01910400000000001,1
298,0,matching_annotaudio_Aditya_2018-08-19_0120-0200_112_hp,0.0,0.204708,0.226356,0.021648,1
299,1,matching_annotaudio_Aditya_2018-08-19_0120-0200_112_hp,1.0,0.235684,0.249736,0.014052000000000009,1
300,1,matching_annotaudio_Aditya_2018-08-19_0120-0200_119_hp,1.0,0.168776,0.186088,0.017311999999999994,1
301,2,matching_annotaudio_Aditya_2018-08-19_0120-0200_119_hp,2.0,0.19356800000000002,0.21408400000000002,0.020516000000000006,1
302,3,matching_annotaudio_Aditya_2018-08-19_0120-0200_119_hp,3.0,0.27317600000000003,0.2957,0.02252399999999999,1
303,4,matching_annotaudio_Aditya_2018-08-19_0120-0200_119_hp,4.0,0.333956,0.34884,0.014884000000000008,1
304,0,matching_annotaudio_Aditya_2018-08-19_0120-0200_13_hp,0.0,0.021584,0.067748,0.046164000000000004,1
305,1,matching_annotaudio_Aditya_2018-08-19_0120-0200_13_hp,1.0,0.10026399999999999,0.146188,0.04592400000000002,1
306,1,matching_annotaudio_Aditya_2018-08-19_0120-0200_14_hp,1.0,0.073284,0.115264,0.04198,1
307,3,matching_annotaudio_Aditya_2018-08-19_0120-0200_14_hp,3.0,0.2328,0.278244,0.045443999999999984,1
308,4,matching_annotaudio_Aditya_2018-08-19_0120-0200_14_hp,4.0,0.320152,0.362572,0.04242000000000001,1
309,0,matching_annotaudio_Aditya_2018-08-19_0120-0200_19_hp,0.0,0.046936,0.0663,0.019364,1
310,1,matching_annotaudio_Aditya_2018-08-19_0120-0200_19_hp,1.0,0.073788,0.10253599999999999,0.028747999999999982,1
311,2,matching_annotaudio_Aditya_2018-08-19_0120-0200_19_hp,2.0,0.14157999999999998,0.168736,0.027156000000000013,1
312,3,matching_annotaudio_Aditya_2018-08-19_0120-0200_19_hp,3.0,0.17510799999999999,0.202184,0.027076000000000017,1
313,4,matching_annotaudio_Aditya_2018-08-19_0120-0200_19_hp,4.0,0.23072399999999998,0.249796,0.019072000000000006,1
314,5,matching_annotaudio_Aditya_2018-08-19_0120-0200_19_hp,5.0,0.255552,0.27856,0.023007999999999973,1
315,7,matching_annotaudio_Aditya_2018-08-19_0120-0200_19_hp,7.0,0.32956399999999997,0.343452,0.013888000000000011,1
316,8,matching_annotaudio_Aditya_2018-08-19_0120-0200_19_hp,8.0,0.349288,0.364232,0.014944000000000013,1
317,9,matching_annotaudio_Aditya_2018-08-19_0120-0200_19_hp,9.0,0.369552,0.389828,0.020276000000000016,1
318,1,matching_annotaudio_Aditya_2018-08-19_0120-0200_21_hp,1.0,0.14590799999999998,0.172432,0.02652400000000002,1
319,2,matching_annotaudio_Aditya_2018-08-19_0120-0200_21_hp,2.0,0.179984,0.20642399999999997,0.026439999999999964,1
320,3,matching_annotaudio_Aditya_2018-08-19_0120-0200_21_hp,3.0,0.25192800000000004,0.29891599999999996,0.04698799999999992,1
321,4,matching_annotaudio_Aditya_2018-08-19_0120-0200_21_hp,4.0,0.339548,0.379824,0.04027599999999998,1
322,5,matching_annotaudio_Aditya_2018-08-19_0120-0200_21_hp,5.0,0.408032,0.424688,0.016656000000000004,1
323,6,matching_annotaudio_Aditya_2018-08-19_0120-0200_21_hp,6.0,0.429968,0.452136,0.022167999999999966,1
324,0,matching_annotaudio_Aditya_2018-08-19_0120-0200_59_hp,0.0,0.035207999999999996,0.051252,0.016044000000000003,3
325,2,matching_annotaudio_Aditya_2018-08-19_0120-0200_59_hp,2.0,0.128356,0.144904,0.016548000000000007,3
326,3,matching_annotaudio_Aditya_2018-08-19_0120-0200_59_hp,3.0,0.204916,0.226084,0.02116800000000002,3
327,4,matching_annotaudio_Aditya_2018-08-19_0120-0200_59_hp,4.0,0.234352,0.25192,0.017567999999999973,3
328,5,matching_annotaudio_Aditya_2018-08-19_0120-0200_59_hp,5.0,0.28792399999999996,0.3058,0.01787600000000006,3
329,0,matching_annotaudio_Aditya_2018-08-19_0120-0200_63_hp,0.0,0.15498,0.170504,0.015523999999999982,1
330,1,matching_annotaudio_Aditya_2018-08-19_0120-0200_63_hp,1.0,0.1773,0.198692,0.021391999999999994,1
331,2,matching_annotaudio_Aditya_2018-08-19_0120-0200_63_hp,2.0,0.233104,0.24858000000000002,0.015476000000000018,1
332,0,matching_annotaudio_Aditya_2018-08-19_0120-0200_64_hp,0.0,0.22848400000000002,0.252152,0.023667999999999967,1
333,1,matching_annotaudio_Aditya_2018-08-19_0120-0200_64_hp,1.0,0.260368,0.28021999999999997,0.01985199999999998,1
334,2,matching_annotaudio_Aditya_2018-08-19_0120-0200_64_hp,2.0,0.287528,0.300716,0.013187999999999978,1
335,3,matching_annotaudio_Aditya_2018-08-19_0120-0200_64_hp,3.0,0.308148,0.32422,0.01607200000000003,1
336,4,matching_annotaudio_Aditya_2018-08-19_0120-0200_64_hp,4.0,0.330652,0.34864,0.017988000000000004,1
337,5,matching_annotaudio_Aditya_2018-08-19_0120-0200_64_hp,5.0,0.37476,0.391312,0.01655200000000001,1
338,0,matching_annotaudio_Aditya_2018-08-19_0120-0200_65_hp,0.0,0.147336,0.160164,0.012828000000000006,1
339,1,matching_annotaudio_Aditya_2018-08-19_0120-0200_65_hp,1.0,0.167208,0.183644,0.016436000000000006,1
340,2,matching_annotaudio_Aditya_2018-08-19_0120-0200_65_hp,2.0,0.214812,0.22905999999999999,0.014247999999999983,1
341,3,matching_annotaudio_Aditya_2018-08-19_0120-0200_65_hp,3.0,0.23472800000000002,0.251952,0.01722399999999999,1
342,1,matching_annotaudio_Aditya_2018-08-19_0120-0200_72_hp,1.0,0.183804,0.197428,0.013623999999999997,1
343,2,matching_annotaudio_Aditya_2018-08-19_0120-0200_72_hp,2.0,0.23442,0.251432,0.017012,1
344,3,matching_annotaudio_Aditya_2018-08-19_0120-0200_72_hp,3.0,0.25897600000000004,0.275012,0.01603599999999994,1
345,2,matching_annotaudio_Aditya_2018-08-19_0120-0200_73_hp,2.0,0.189668,0.20564000000000002,0.015972000000000014,1
346,5,matching_annotaudio_Aditya_2018-08-19_0120-0200_73_hp,5.0,0.454908,0.48104399999999997,0.026135999999999993,1
347,1,matching_annotaudio_Aditya_2018-08-19_0120-0200_74_hp,1.0,0.144284,0.170448,0.026163999999999993,1
348,2,matching_annotaudio_Aditya_2018-08-19_0120-0200_74_hp,2.0,0.177392,0.196692,0.01930000000000001,1
349,6,matching_annotaudio_Aditya_2018-08-19_0120-0200_74_hp,6.0,0.400712,0.42594799999999994,0.025235999999999925,1
350,7,matching_annotaudio_Aditya_2018-08-19_0120-0200_74_hp,7.0,0.4324,0.45299999999999996,0.02059999999999995,1
351,1,matching_annotaudio_Aditya_2018-08-19_0120-0200_79_hp,1.0,0.21418800000000002,0.22800399999999998,0.013815999999999967,3
352,2,matching_annotaudio_Aditya_2018-08-19_0120-0200_79_hp,2.0,0.23407199999999997,0.252432,0.018360000000000015,3
353,3,matching_annotaudio_Aditya_2018-08-19_0120-0200_79_hp,3.0,0.287076,0.30191599999999996,0.014839999999999964,3
354,0,matching_annotaudio_Aditya_2018-08-19_0120-0200_8_hp,0.0,0.224512,0.24988000000000002,0.02536800000000003,1
355,2,matching_annotaudio_Aditya_2018-08-19_0120-0200_8_hp,2.0,0.30387600000000003,0.33602,0.03214399999999995,1
356,0,matching_annotaudio_Aditya_2018-08-19_0120-0200_90_hp,0.0,0.017776,0.033544,0.015767999999999997,1
357,1,matching_annotaudio_Aditya_2018-08-19_0120-0200_90_hp,1.0,0.088104,0.10297200000000001,0.014868000000000006,1
358,2,matching_annotaudio_Aditya_2018-08-19_0120-0200_90_hp,2.0,0.11053199999999999,0.12502,0.014488000000000001,1
359,0,matching_annotaudio_Aditya_2018-08-19_0120-0200_93_hp,0.0,0.157216,0.171924,0.014707999999999999,1
360,1,matching_annotaudio_Aditya_2018-08-19_0120-0200_93_hp,1.0,0.236788,0.252652,0.01586399999999999,1
361,2,matching_annotaudio_Aditya_2018-08-19_0120-0200_93_hp,2.0,0.260276,0.27366399999999996,0.013387999999999955,1
362,2,matching_annotaudio_Aditya_2018-08-19_0120-0200_96_hp,2.0,0.141992,0.177616,0.03562399999999999,1
363,3,matching_annotaudio_Aditya_2018-08-19_0120-0200_96_hp,3.0,0.184816,0.20088,0.016063999999999995,1
364,4,matching_annotaudio_Aditya_2018-08-19_0120-0200_96_hp,4.0,0.23196399999999998,0.257536,0.02557200000000001,1
365,5,matching_annotaudio_Aditya_2018-08-19_0120-0200_96_hp,5.0,0.26724000000000003,0.293628,0.026387999999999967,1
366,7,matching_annotaudio_Aditya_2018-08-19_0120-0200_96_hp,7.0,0.363208,0.38486,0.021652000000000005,1
367,8,matching_annotaudio_Aditya_2018-08-19_0120-0200_96_hp,8.0,0.416256,0.44311999999999996,0.026863999999999943,1
368,2,matching_annotaudio_Aditya_2018-08-19_23_17_hp,2.0,0.183544,0.198548,0.01500399999999999,1
369,3,matching_annotaudio_Aditya_2018-08-19_23_17_hp,3.0,0.20457999999999998,0.222288,0.01770800000000003,1
370,0,matching_annotaudio_Aditya_2018-08-19_23_18_hp,0.0,0.132052,0.14590799999999998,0.01385599999999998,2
371,1,matching_annotaudio_Aditya_2018-08-19_23_18_hp,1.0,0.178952,0.19154000000000002,0.012588000000000016,2
372,2,matching_annotaudio_Aditya_2018-08-19_23_18_hp,2.0,0.23159200000000002,0.250328,0.018735999999999975,2
373,3,matching_annotaudio_Aditya_2018-08-19_23_18_hp,3.0,0.257796,0.271328,0.013531999999999988,2
374,0,matching_annotaudio_Aditya_2018-08-19_23_19_hp,0.0,0.11824000000000001,0.131152,0.012911999999999979,1
375,1,matching_annotaudio_Aditya_2018-08-19_23_19_hp,1.0,0.169232,0.182884,0.013651999999999997,1
376,3,matching_annotaudio_Aditya_2018-08-19_23_19_hp,3.0,0.236252,0.24911599999999998,0.012863999999999987,1
377,4,matching_annotaudio_Aditya_2018-08-19_23_19_hp,4.0,0.305732,0.31872,0.012988,1
378,2,matching_annotaudio_Aditya_2018-08-19_23_2_hp,2.0,0.32997600000000005,0.348564,0.018587999999999938,1
379,3,matching_annotaudio_Aditya_2018-08-19_23_2_hp,3.0,0.35674,0.36959200000000003,0.01285200000000003,1
380,2,matching_annotaudio_Aditya_2018-08-19_23_37_hp,2.0,0.159648,0.181516,0.021868,3
381,5,matching_annotaudio_Aditya_2018-08-19_23_37_hp,5.0,0.308756,0.321116,0.012360000000000038,3
382,6,matching_annotaudio_Aditya_2018-08-19_23_37_hp,6.0,0.326612,0.344792,0.018179999999999974,3
383,7,matching_annotaudio_Aditya_2018-08-19_23_37_hp,7.0,0.352152,0.364356,0.012203999999999993,3
384,8,matching_annotaudio_Aditya_2018-08-19_23_37_hp,8.0,0.405908,0.416596,0.01068800000000003,3
385,2,matching_annotaudio_Aditya_2018-08-19_23_40_hp,2.0,0.14136400000000002,0.164236,0.022871999999999976,1
386,3,matching_annotaudio_Aditya_2018-08-19_23_40_hp,3.0,0.17044,0.185108,0.014667999999999987,1
387,4,matching_annotaudio_Aditya_2018-08-19_23_40_hp,4.0,0.211252,0.227044,0.015792,1
388,0,matching_annotaudio_Aditya_2018-08-19_23_5_hp,0.0,0.179176,0.193208,0.014031999999999989,2
389,1,matching_annotaudio_Aditya_2018-08-19_23_5_hp,1.0,0.199916,0.220604,0.020687999999999984,2
390,2,matching_annotaudio_Aditya_2018-08-19_23_5_hp,2.0,0.25472399999999995,0.26929200000000003,0.014568000000000081,2
391,1,matching_annotaudio_Aditya_2018-08-20_0300-0400_18_hp,1.0,0.22848800000000002,0.248856,0.02036799999999997,1
392,3,matching_annotaudio_Aditya_2018-08-20_0300-0400_18_hp,3.0,0.43966400000000005,0.46389600000000003,0.024231999999999976,1
393,0,matching_annotaudio_Aditya_2018-08-20_0300-0400_35_hp,0.0,0.16589600000000002,0.18246400000000002,0.016568,1
394,2,matching_annotaudio_Aditya_2018-08-20_0300-0400_35_hp,2.0,0.237004,0.251472,0.014467999999999981,1
395,0,matching_annotaudio_Aditya_2018-08-20_0300-0400_85_hp,0.0,0.014436000000000001,0.030463999999999998,0.016027999999999997,1
396,2,matching_annotaudio_Aditya_2018-08-20_0300-0400_85_hp,2.0,0.151844,0.16742,0.015576000000000007,1
397,4,matching_annotaudio_Aditya_2018-08-20_0300-0400_85_hp,4.0,0.235596,0.25407199999999996,0.018475999999999965,1
398,1,matching_annotaudio_Aditya_2018-08-20_0300-0400_90_hp,1.0,0.14594400000000002,0.156888,0.010943999999999982,1
399,2,matching_annotaudio_Aditya_2018-08-20_0300-0400_90_hp,2.0,0.219036,0.23071999999999998,0.011683999999999972,1
