,Unnamed: 0,Unnamed: 0.1,value,segment_number,measurement,file_name,unique_window_id,video_annot_id,num_bats,groupsize
1161,445,677,-36.31861278753477,5,rms,matching_annotaudio_Aditya_2018-08-16_2324_208_hp_singlebatmixed.WAV,5_matching_annotaudio_Aditya_2018-08-16_2324_208_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_208_hp_singlebatmi,2,multiple_virtual
1162,451,685,-32.80057737852768,6,rms,matching_annotaudio_Aditya_2018-08-16_2324_208_hp_singlebatmixed.WAV,6_matching_annotaudio_Aditya_2018-08-16_2324_208_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_208_hp_singlebatmi,2,multiple_virtual
1163,457,693,-33.955662664010724,7,rms,matching_annotaudio_Aditya_2018-08-16_2324_208_hp_singlebatmixed.WAV,7_matching_annotaudio_Aditya_2018-08-16_2324_208_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_208_hp_singlebatmi,2,multiple_virtual
1164,463,702,-29.861107186330695,8,rms,matching_annotaudio_Aditya_2018-08-16_2324_208_hp_singlebatmixed.WAV,8_matching_annotaudio_Aditya_2018-08-16_2324_208_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_208_hp_singlebatmi,2,multiple_virtual
1165,468,710,-27.961322774394123,9,rms,matching_annotaudio_Aditya_2018-08-16_2324_208_hp_singlebatmixed.WAV,9_matching_annotaudio_Aditya_2018-08-16_2324_208_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_208_hp_singlebatmi,2,multiple_virtual
1166,473,716,-29.5653507000973,10,rms,matching_annotaudio_Aditya_2018-08-16_2324_208_hp_singlebatmixed.WAV,10_matching_annotaudio_Aditya_2018-08-16_2324_208_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_208_hp_singlebatmi,2,multiple_virtual
1167,477,721,-27.795808757037932,11,rms,matching_annotaudio_Aditya_2018-08-16_2324_208_hp_singlebatmixed.WAV,11_matching_annotaudio_Aditya_2018-08-16_2324_208_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_208_hp_singlebatmi,2,multiple_virtual
1168,482,728,-33.41080599152578,12,rms,matching_annotaudio_Aditya_2018-08-16_2324_208_hp_singlebatmixed.WAV,12_matching_annotaudio_Aditya_2018-08-16_2324_208_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_208_hp_singlebatmi,2,multiple_virtual
1169,487,734,-26.357270021011008,17,rms,matching_annotaudio_Aditya_2018-08-16_2324_208_hp_singlebatmixed.WAV,17_matching_annotaudio_Aditya_2018-08-16_2324_208_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_208_hp_singlebatmi,2,multiple_virtual
1170,491,740,-30.855746036313082,18,rms,matching_annotaudio_Aditya_2018-08-16_2324_208_hp_singlebatmixed.WAV,18_matching_annotaudio_Aditya_2018-08-16_2324_208_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_208_hp_singlebatmi,2,multiple_virtual
1171,495,745,-33.72661533808075,19,rms,matching_annotaudio_Aditya_2018-08-16_2324_208_hp_singlebatmixed.WAV,19_matching_annotaudio_Aditya_2018-08-16_2324_208_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_208_hp_singlebatmi,2,multiple_virtual
1172,499,750,-30.32828314836198,0,rms,matching_annotaudio_Aditya_2018-08-16_2324_20_hp_singlebatmixed.WAV,0_matching_annotaudio_Aditya_2018-08-16_2324_20_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_20_hp_singlebatmi,2,multiple_virtual
1173,504,757,-29.288923849742044,3,rms,matching_annotaudio_Aditya_2018-08-16_2324_20_hp_singlebatmixed.WAV,3_matching_annotaudio_Aditya_2018-08-16_2324_20_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_20_hp_singlebatmi,2,multiple_virtual
1174,508,762,-30.670368975874833,4,rms,matching_annotaudio_Aditya_2018-08-16_2324_20_hp_singlebatmixed.WAV,4_matching_annotaudio_Aditya_2018-08-16_2324_20_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_20_hp_singlebatmi,2,multiple_virtual
1175,513,769,-26.795587428563927,5,rms,matching_annotaudio_Aditya_2018-08-16_2324_20_hp_singlebatmixed.WAV,5_matching_annotaudio_Aditya_2018-08-16_2324_20_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_20_hp_singlebatmi,2,multiple_virtual
1176,519,778,-27.125560034950222,6,rms,matching_annotaudio_Aditya_2018-08-16_2324_20_hp_singlebatmixed.WAV,6_matching_annotaudio_Aditya_2018-08-16_2324_20_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_20_hp_singlebatmi,2,multiple_virtual
1177,525,789,-30.535483000788616,7,rms,matching_annotaudio_Aditya_2018-08-16_2324_20_hp_singlebatmixed.WAV,7_matching_annotaudio_Aditya_2018-08-16_2324_20_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_20_hp_singlebatmi,2,multiple_virtual
1178,529,794,-33.96141938491086,8,rms,matching_annotaudio_Aditya_2018-08-16_2324_20_hp_singlebatmixed.WAV,8_matching_annotaudio_Aditya_2018-08-16_2324_20_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_20_hp_singlebatmi,2,multiple_virtual
1179,534,802,-24.342465369791597,9,rms,matching_annotaudio_Aditya_2018-08-16_2324_20_hp_singlebatmixed.WAV,9_matching_annotaudio_Aditya_2018-08-16_2324_20_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_20_hp_singlebatmi,2,multiple_virtual
1180,537,806,-18.92443560145147,12,rms,matching_annotaudio_Aditya_2018-08-16_2324_20_hp_singlebatmixed.WAV,12_matching_annotaudio_Aditya_2018-08-16_2324_20_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_20_hp_singlebatmi,2,multiple_virtual
1181,541,811,-22.133947397884555,13,rms,matching_annotaudio_Aditya_2018-08-16_2324_20_hp_singlebatmixed.WAV,13_matching_annotaudio_Aditya_2018-08-16_2324_20_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_20_hp_singlebatmi,2,multiple_virtual
1182,545,816,-36.46588767410074,15,rms,matching_annotaudio_Aditya_2018-08-16_2324_20_hp_singlebatmixed.WAV,15_matching_annotaudio_Aditya_2018-08-16_2324_20_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_20_hp_singlebatmi,2,multiple_virtual
1183,548,822,-30.113611548568258,17,rms,matching_annotaudio_Aditya_2018-08-16_2324_20_hp_singlebatmixed.WAV,17_matching_annotaudio_Aditya_2018-08-16_2324_20_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_20_hp_singlebatmi,2,multiple_virtual
1184,551,827,-33.9176227189374,1,rms,matching_annotaudio_Aditya_2018-08-16_2324_218_hp_singlebatmixed.WAV,1_matching_annotaudio_Aditya_2018-08-16_2324_218_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_218_hp_singlebatmi,3,multiple_virtual
1185,557,836,-28.732984170814156,2,rms,matching_annotaudio_Aditya_2018-08-16_2324_218_hp_singlebatmixed.WAV,2_matching_annotaudio_Aditya_2018-08-16_2324_218_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_218_hp_singlebatmi,3,multiple_virtual
1186,565,846,-32.37075297627929,3,rms,matching_annotaudio_Aditya_2018-08-16_2324_218_hp_singlebatmixed.WAV,3_matching_annotaudio_Aditya_2018-08-16_2324_218_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_218_hp_singlebatmi,3,multiple_virtual
1187,572,855,-33.14397925308264,4,rms,matching_annotaudio_Aditya_2018-08-16_2324_218_hp_singlebatmixed.WAV,4_matching_annotaudio_Aditya_2018-08-16_2324_218_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_218_hp_singlebatmi,3,multiple_virtual
1188,577,861,-34.08189075568637,5,rms,matching_annotaudio_Aditya_2018-08-16_2324_218_hp_singlebatmixed.WAV,5_matching_annotaudio_Aditya_2018-08-16_2324_218_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_218_hp_singlebatmi,3,multiple_virtual
1189,582,869,-33.93378006766093,8,rms,matching_annotaudio_Aditya_2018-08-16_2324_218_hp_singlebatmixed.WAV,8_matching_annotaudio_Aditya_2018-08-16_2324_218_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_218_hp_singlebatmi,3,multiple_virtual
1190,585,874,-31.39891414540181,3,rms,matching_annotaudio_Aditya_2018-08-16_2324_219_hp_singlebatmixed.WAV,3_matching_annotaudio_Aditya_2018-08-16_2324_219_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_219_hp_singlebatmi,2,multiple_virtual
1191,592,882,-35.286891180936195,4,rms,matching_annotaudio_Aditya_2018-08-16_2324_219_hp_singlebatmixed.WAV,4_matching_annotaudio_Aditya_2018-08-16_2324_219_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_219_hp_singlebatmi,2,multiple_virtual
1192,598,891,-30.881037575352224,5,rms,matching_annotaudio_Aditya_2018-08-16_2324_219_hp_singlebatmixed.WAV,5_matching_annotaudio_Aditya_2018-08-16_2324_219_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_219_hp_singlebatmi,2,multiple_virtual
1193,605,900,-31.93727238372707,6,rms,matching_annotaudio_Aditya_2018-08-16_2324_219_hp_singlebatmixed.WAV,6_matching_annotaudio_Aditya_2018-08-16_2324_219_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_219_hp_singlebatmi,2,multiple_virtual
1194,610,907,-31.14654940983688,7,rms,matching_annotaudio_Aditya_2018-08-16_2324_219_hp_singlebatmixed.WAV,7_matching_annotaudio_Aditya_2018-08-16_2324_219_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_219_hp_singlebatmi,2,multiple_virtual
1195,616,916,-27.6710189152448,8,rms,matching_annotaudio_Aditya_2018-08-16_2324_219_hp_singlebatmixed.WAV,8_matching_annotaudio_Aditya_2018-08-16_2324_219_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_219_hp_singlebatmi,2,multiple_virtual
1196,622,924,-35.958932633879506,9,rms,matching_annotaudio_Aditya_2018-08-16_2324_219_hp_singlebatmixed.WAV,9_matching_annotaudio_Aditya_2018-08-16_2324_219_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_219_hp_singlebatmi,2,multiple_virtual
1197,627,932,-35.04797237979882,10,rms,matching_annotaudio_Aditya_2018-08-16_2324_219_hp_singlebatmixed.WAV,10_matching_annotaudio_Aditya_2018-08-16_2324_219_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_219_hp_singlebatmi,2,multiple_virtual
1198,631,939,-36.17316528285255,12,rms,matching_annotaudio_Aditya_2018-08-16_2324_219_hp_singlebatmixed.WAV,12_matching_annotaudio_Aditya_2018-08-16_2324_219_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_219_hp_singlebatmi,2,multiple_virtual
1199,636,949,-36.40889171815108,13,rms,matching_annotaudio_Aditya_2018-08-16_2324_219_hp_singlebatmixed.WAV,13_matching_annotaudio_Aditya_2018-08-16_2324_219_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_219_hp_singlebatmi,2,multiple_virtual
1200,640,954,-30.976308275804097,0,rms,matching_annotaudio_Aditya_2018-08-16_2324_220_hp_singlebatmixed.WAV,0_matching_annotaudio_Aditya_2018-08-16_2324_220_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_220_hp_singlebatmi,3,multiple_virtual
1201,646,963,-36.64708153848868,1,rms,matching_annotaudio_Aditya_2018-08-16_2324_220_hp_singlebatmixed.WAV,1_matching_annotaudio_Aditya_2018-08-16_2324_220_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_220_hp_singlebatmi,3,multiple_virtual
1202,653,976,-25.851642458597084,2,rms,matching_annotaudio_Aditya_2018-08-16_2324_220_hp_singlebatmixed.WAV,2_matching_annotaudio_Aditya_2018-08-16_2324_220_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_220_hp_singlebatmi,3,multiple_virtual
1203,658,984,-31.383536268483336,3,rms,matching_annotaudio_Aditya_2018-08-16_2324_220_hp_singlebatmixed.WAV,3_matching_annotaudio_Aditya_2018-08-16_2324_220_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_220_hp_singlebatmi,3,multiple_virtual
1204,666,994,-32.172328864827996,4,rms,matching_annotaudio_Aditya_2018-08-16_2324_220_hp_singlebatmixed.WAV,4_matching_annotaudio_Aditya_2018-08-16_2324_220_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_220_hp_singlebatmi,3,multiple_virtual
1205,670,1002,-35.7019426193091,5,rms,matching_annotaudio_Aditya_2018-08-16_2324_220_hp_singlebatmixed.WAV,5_matching_annotaudio_Aditya_2018-08-16_2324_220_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_220_hp_singlebatmi,3,multiple_virtual
1206,675,1010,-34.039959769853716,8,rms,matching_annotaudio_Aditya_2018-08-16_2324_220_hp_singlebatmixed.WAV,8_matching_annotaudio_Aditya_2018-08-16_2324_220_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_220_hp_singlebatmi,3,multiple_virtual
1207,678,1015,-35.99361132689725,0,rms,matching_annotaudio_Aditya_2018-08-16_2324_221_hp_singlebatmixed.WAV,0_matching_annotaudio_Aditya_2018-08-16_2324_221_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_221_hp_singlebatmi,2,multiple_virtual
1208,684,1023,-33.107157689238065,0,rms,matching_annotaudio_Aditya_2018-08-16_2324_223_hp_singlebatmixed.WAV,0_matching_annotaudio_Aditya_2018-08-16_2324_223_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_223_hp_singlebatmi,2,multiple_virtual
1209,688,1028,-28.08842657695709,1,rms,matching_annotaudio_Aditya_2018-08-16_2324_223_hp_singlebatmixed.WAV,1_matching_annotaudio_Aditya_2018-08-16_2324_223_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_223_hp_singlebatmi,2,multiple_virtual
1210,693,1034,-34.080035616347686,2,rms,matching_annotaudio_Aditya_2018-08-16_2324_223_hp_singlebatmixed.WAV,2_matching_annotaudio_Aditya_2018-08-16_2324_223_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_223_hp_singlebatmi,2,multiple_virtual
1211,697,1041,-28.838916186820192,4,rms,matching_annotaudio_Aditya_2018-08-16_2324_223_hp_singlebatmixed.WAV,4_matching_annotaudio_Aditya_2018-08-16_2324_223_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_223_hp_singlebatmi,2,multiple_virtual
1212,702,1048,-11.971845036788292,5,rms,matching_annotaudio_Aditya_2018-08-16_2324_223_hp_singlebatmixed.WAV,5_matching_annotaudio_Aditya_2018-08-16_2324_223_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_223_hp_singlebatmi,2,multiple_virtual
1213,707,1054,-15.89368230482367,6,rms,matching_annotaudio_Aditya_2018-08-16_2324_223_hp_singlebatmixed.WAV,6_matching_annotaudio_Aditya_2018-08-16_2324_223_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_223_hp_singlebatmi,2,multiple_virtual
1214,713,1062,-16.936202341384067,7,rms,matching_annotaudio_Aditya_2018-08-16_2324_223_hp_singlebatmixed.WAV,7_matching_annotaudio_Aditya_2018-08-16_2324_223_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_223_hp_singlebatmi,2,multiple_virtual
1215,718,1069,-34.80256404812371,8,rms,matching_annotaudio_Aditya_2018-08-16_2324_223_hp_singlebatmixed.WAV,8_matching_annotaudio_Aditya_2018-08-16_2324_223_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_223_hp_singlebatmi,2,multiple_virtual
1216,723,1075,-30.009760303319744,0,rms,matching_annotaudio_Aditya_2018-08-16_2324_228_hp_singlebatmixed.WAV,0_matching_annotaudio_Aditya_2018-08-16_2324_228_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_228_hp_singlebatmi,2,multiple_virtual
1217,728,1082,-32.8314863801528,1,rms,matching_annotaudio_Aditya_2018-08-16_2324_228_hp_singlebatmixed.WAV,1_matching_annotaudio_Aditya_2018-08-16_2324_228_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_228_hp_singlebatmi,2,multiple_virtual
1218,734,1090,-33.87422298570937,2,rms,matching_annotaudio_Aditya_2018-08-16_2324_228_hp_singlebatmixed.WAV,2_matching_annotaudio_Aditya_2018-08-16_2324_228_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_228_hp_singlebatmi,2,multiple_virtual
1219,740,1097,-31.74377718987674,3,rms,matching_annotaudio_Aditya_2018-08-16_2324_228_hp_singlebatmixed.WAV,3_matching_annotaudio_Aditya_2018-08-16_2324_228_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_228_hp_singlebatmi,2,multiple_virtual
1220,744,1102,-26.89664536406625,4,rms,matching_annotaudio_Aditya_2018-08-16_2324_228_hp_singlebatmixed.WAV,4_matching_annotaudio_Aditya_2018-08-16_2324_228_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_228_hp_singlebatmi,2,multiple_virtual
1221,749,1110,-29.034591389195775,5,rms,matching_annotaudio_Aditya_2018-08-16_2324_228_hp_singlebatmixed.WAV,5_matching_annotaudio_Aditya_2018-08-16_2324_228_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_228_hp_singlebatmi,2,multiple_virtual
1222,755,1119,-28.252098054137686,6,rms,matching_annotaudio_Aditya_2018-08-16_2324_228_hp_singlebatmixed.WAV,6_matching_annotaudio_Aditya_2018-08-16_2324_228_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_228_hp_singlebatmi,2,multiple_virtual
1223,760,1127,-35.49528049401529,8,rms,matching_annotaudio_Aditya_2018-08-16_2324_228_hp_singlebatmixed.WAV,8_matching_annotaudio_Aditya_2018-08-16_2324_228_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_228_hp_singlebatmi,2,multiple_virtual
1224,763,1131,-21.512100939981572,0,rms,matching_annotaudio_Aditya_2018-08-16_2324_229_hp_singlebatmixed.WAV,0_matching_annotaudio_Aditya_2018-08-16_2324_229_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_229_hp_singlebatmi,2,multiple_virtual
1225,767,1136,-22.044675495022936,1,rms,matching_annotaudio_Aditya_2018-08-16_2324_229_hp_singlebatmixed.WAV,1_matching_annotaudio_Aditya_2018-08-16_2324_229_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_229_hp_singlebatmi,2,multiple_virtual
1226,771,1141,-18.354188665298466,2,rms,matching_annotaudio_Aditya_2018-08-16_2324_229_hp_singlebatmixed.WAV,2_matching_annotaudio_Aditya_2018-08-16_2324_229_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_229_hp_singlebatmi,2,multiple_virtual
1227,774,1145,-26.236877055214073,3,rms,matching_annotaudio_Aditya_2018-08-16_2324_229_hp_singlebatmixed.WAV,3_matching_annotaudio_Aditya_2018-08-16_2324_229_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_229_hp_singlebatmi,2,multiple_virtual
1228,778,1151,-29.658275691055664,4,rms,matching_annotaudio_Aditya_2018-08-16_2324_229_hp_singlebatmixed.WAV,4_matching_annotaudio_Aditya_2018-08-16_2324_229_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_229_hp_singlebatmi,2,multiple_virtual
1229,781,1156,-28.332017801069362,5,rms,matching_annotaudio_Aditya_2018-08-16_2324_229_hp_singlebatmixed.WAV,5_matching_annotaudio_Aditya_2018-08-16_2324_229_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_229_hp_singlebatmi,2,multiple_virtual
1230,785,1163,-32.8440200119544,6,rms,matching_annotaudio_Aditya_2018-08-16_2324_229_hp_singlebatmixed.WAV,6_matching_annotaudio_Aditya_2018-08-16_2324_229_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_229_hp_singlebatmi,2,multiple_virtual
1231,788,1169,-30.495456200395488,7,rms,matching_annotaudio_Aditya_2018-08-16_2324_229_hp_singlebatmixed.WAV,7_matching_annotaudio_Aditya_2018-08-16_2324_229_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_229_hp_singlebatmi,2,multiple_virtual
1232,792,1174,-24.364887592332316,9,rms,matching_annotaudio_Aditya_2018-08-16_2324_229_hp_singlebatmixed.WAV,9_matching_annotaudio_Aditya_2018-08-16_2324_229_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_229_hp_singlebatmi,2,multiple_virtual
1233,795,1178,-18.888083144676063,12,rms,matching_annotaudio_Aditya_2018-08-16_2324_229_hp_singlebatmixed.WAV,12_matching_annotaudio_Aditya_2018-08-16_2324_229_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_229_hp_singlebatmi,2,multiple_virtual
1234,799,1183,-22.10069461569048,13,rms,matching_annotaudio_Aditya_2018-08-16_2324_229_hp_singlebatmixed.WAV,13_matching_annotaudio_Aditya_2018-08-16_2324_229_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_229_hp_singlebatmi,2,multiple_virtual
1235,802,1187,-36.45584959008867,15,rms,matching_annotaudio_Aditya_2018-08-16_2324_229_hp_singlebatmixed.WAV,15_matching_annotaudio_Aditya_2018-08-16_2324_229_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_229_hp_singlebatmi,2,multiple_virtual
1236,805,1193,-30.038395335356462,17,rms,matching_annotaudio_Aditya_2018-08-16_2324_229_hp_singlebatmixed.WAV,17_matching_annotaudio_Aditya_2018-08-16_2324_229_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_229_hp_singlebatmi,2,multiple_virtual
1237,808,1198,-31.60374411693544,0,rms,matching_annotaudio_Aditya_2018-08-16_2324_22_hp_singlebatmixed.WAV,0_matching_annotaudio_Aditya_2018-08-16_2324_22_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_22_hp_singlebatmi,2,multiple_virtual
1238,812,1203,-32.05820176421052,3,rms,matching_annotaudio_Aditya_2018-08-16_2324_22_hp_singlebatmixed.WAV,3_matching_annotaudio_Aditya_2018-08-16_2324_22_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_22_hp_singlebatmi,2,multiple_virtual
1239,816,1208,-36.8048681754028,5,rms,matching_annotaudio_Aditya_2018-08-16_2324_22_hp_singlebatmixed.WAV,5_matching_annotaudio_Aditya_2018-08-16_2324_22_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_22_hp_singlebatmi,2,multiple_virtual
1240,820,1214,-36.250167272335744,12,rms,matching_annotaudio_Aditya_2018-08-16_2324_22_hp_singlebatmixed.WAV,12_matching_annotaudio_Aditya_2018-08-16_2324_22_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_22_hp_singlebatmi,2,multiple_virtual
1241,823,1218,-32.54076451184166,14,rms,matching_annotaudio_Aditya_2018-08-16_2324_22_hp_singlebatmixed.WAV,14_matching_annotaudio_Aditya_2018-08-16_2324_22_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_22_hp_singlebatmi,2,multiple_virtual
1242,826,1222,-30.31592170985265,1,rms,matching_annotaudio_Aditya_2018-08-16_2324_23_hp_singlebatmixed.WAV,1_matching_annotaudio_Aditya_2018-08-16_2324_23_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_23_hp_singlebatmi,2,multiple_virtual
1243,831,1228,-31.78773498980348,2,rms,matching_annotaudio_Aditya_2018-08-16_2324_23_hp_singlebatmixed.WAV,2_matching_annotaudio_Aditya_2018-08-16_2324_23_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_23_hp_singlebatmi,2,multiple_virtual
1244,836,1234,-36.18194309478885,4,rms,matching_annotaudio_Aditya_2018-08-16_2324_23_hp_singlebatmixed.WAV,4_matching_annotaudio_Aditya_2018-08-16_2324_23_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_23_hp_singlebatmi,2,multiple_virtual
1245,839,1239,-32.44925393475676,1,rms,matching_annotaudio_Aditya_2018-08-16_2324_26_hp_singlebatmixed.WAV,1_matching_annotaudio_Aditya_2018-08-16_2324_26_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_26_hp_singlebatmi,2,multiple_virtual
1246,843,1245,-34.965325834928336,2,rms,matching_annotaudio_Aditya_2018-08-16_2324_26_hp_singlebatmixed.WAV,2_matching_annotaudio_Aditya_2018-08-16_2324_26_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_26_hp_singlebatmi,2,multiple_virtual
1247,846,1250,-31.560044998799196,4,rms,matching_annotaudio_Aditya_2018-08-16_2324_26_hp_singlebatmixed.WAV,4_matching_annotaudio_Aditya_2018-08-16_2324_26_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_26_hp_singlebatmi,2,multiple_virtual
1248,849,1255,-29.66521649044711,5,rms,matching_annotaudio_Aditya_2018-08-16_2324_26_hp_singlebatmixed.WAV,5_matching_annotaudio_Aditya_2018-08-16_2324_26_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_26_hp_singlebatmi,2,multiple_virtual
1249,853,1260,-35.38834917282033,6,rms,matching_annotaudio_Aditya_2018-08-16_2324_26_hp_singlebatmixed.WAV,6_matching_annotaudio_Aditya_2018-08-16_2324_26_hp_singlebatmixed.WAV,Aditya_2018-08-16_2324_26_hp_singlebatmi,2,multiple_virtual
